index,image_id,filename,image_path,image_match,category,mean_human_complexity_rating,human_rating_count,human_rating_variance,human_rating_sd,text.no_text,text.axes_labels,text.axes_text,text.titles,text.annotations,text.captions,text.legend_text,text.legend_title,text.text_only,color.black_and_white,color.background_color,color.color_count,data.quantitative,data.categorical,design.chart_count,design.chart_types_count,design.multi_panel,design.area,design.bar,design.circle,design.diagram,design.distribution,design.grid_or_matrix,design.line,design.map,design.point,design.table,design.text,design.trees_or_networks
1267,1267.png,visMost534.png,data/vis1/visMost534.png,exact,I,56.4,10,369.6,19.224983745116667,0,0,1,1,1,1,1,0,0,0,0,21,3,4,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0
1268,1268.png,v487_n7406_22_f1.png,data/science/v487_n7406_22_f1.png,exact,S,84.3,10,232.45555555555555,15.246493221575758,0,0,1,1,0,0,0,0,0,0,0,10,1,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1269,1269.png,vis461.png,data/vis2/vis461.png,exact,I,72.1,10,1037.8777777777777,32.21611053149926,0,0,0,0,1,0,0,0,1,0,0,12,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1270,1270.png,wsj506.png,data/news/wsj506.png,exact,N,12.4,10,153.15555555555557,12.37560324006695,0,0,1,1,1,1,0,0,0,0,1,4,2,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
1271,1271.png,v484_n7393_14_f4.png,data/science/v484_n7393_14_f4.png,exact,S,61.6,10,724.2666666666667,26.912202932251137,0,1,1,0,1,1,1,0,0,0,0,5,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1272,1272.png,wsj260.png,data/news/wsj260.png,exact,N,45.8,10,964.1777777777778,31.05121217887923,0,1,1,1,1,0,1,0,0,0,0,3,2,2,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0
1273,1273.png,economist_daily_chart_490.png,data/news/economist_daily_chart_490.png,exact,N,15.1,10,202.98888888888888,14.24741691988021,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1274,1274.png,vis307.png,data/vis2/vis307.png,exact,I,49.6,10,877.6,29.624314338056838,0,1,1,1,0,1,1,0,0,0,1,13,4,7,5,3,1,0,1,0,0,0,0,1,1,0,0,0,0
1275,1275.png,visMost252.png,data/vis1/visMost252.png,exact,I,65.6,10,1065.3777777777777,32.640125272090756,0,1,1,1,0,1,0,0,0,0,0,5,10,5,4,3,1,0,1,0,0,1,0,0,0,0,1,0,0
1276,1276.png,v489_n7416_4_f6.png,data/science/v489_n7416_4_f6.png,exact,S,41.9,10,1292.9888888888888,35.95815469248789,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1277,1277.png,v485_n7397_11_f1.png,data/science/v485_n7397_11_f1.png,exact,S,64.9,10,668.7666666666667,25.860523325460115,0,1,1,1,1,0,1,0,0,1,0,0,2,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1278,1278.png,v487_n7405_13_f1.png,data/science/v487_n7405_13_f1.png,exact,S,65.0,10,580.0,24.08318915758459,0,1,1,0,1,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1279,1279.png,v483_n7391_23_f2.png,data/science/v483_n7391_23_f2.png,exact,S,89.8,10,188.62222222222223,13.73398056727263,0,0,0,1,1,0,0,0,0,0,0,15,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1280,1280.png,v485_n7399_20_f2.png,data/science/v485_n7399_20_f2.png,exact,S,81.4,10,233.6,15.28397853963424,0,1,1,1,1,0,0,0,0,1,0,0,3,4,9,3,1,0,1,0,1,0,0,1,0,0,0,0,0
1281,1281.png,v483_n7388_21_f4.png,data/science/v483_n7388_21_f4.png,exact,S,71.2,10,347.73333333333335,18.647609319516896,0,1,1,0,1,0,1,0,0,1,0,0,2,7,7,3,1,0,1,0,1,0,0,0,0,0,1,0,0
1282,1282.png,economist_daily_chart_309.png,data/news/economist_daily_chart_309.png,exact,N,19.2,10,210.17777777777778,14.497509364638388,0,1,1,1,1,1,1,0,0,0,1,7,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1283,1283.png,v482_n7386_16_f3.png,data/science/v482_n7386_16_f3.png,exact,S,81.8,10,964.6222222222223,31.058367990321422,0,1,1,1,1,0,0,0,0,0,0,3,3,2,6,3,1,0,0,0,1,0,0,0,0,1,1,0,0
1284,1284.png,v486_n7404_1_f4.png,data/science/v486_n7404_1_f4.png,exact,S,86.2,10,295.73333333333335,17.196898945255604,0,1,1,1,1,0,1,0,0,0,0,6,4,2,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1285,1285.png,economist_daily_chart_447.png,data/news/economist_daily_chart_447.png,exact,N,53.5,10,806.9444444444445,28.406767581765518,0,0,0,0,0,0,0,0,1,0,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1286,1286.png,visMost8.png,data/vis1/visMost8.png,exact,I,59.9,10,1320.3222222222223,36.336238415970115,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1287,1287.png,visMost285.png,data/vis1/visMost285.png,exact,I,48.9,10,728.9888888888889,26.999794237899092,0,0,0,1,1,1,0,0,0,0,1,12,0,7,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1288,1288.png,whoQ37_1.png,data/government/whoQ37_1.png,exact,G,51.9,10,462.3222222222222,21.501679520963524,0,1,1,1,0,1,1,0,0,0,1,10,3,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1289,1289.png,v485_n7396_17_f3.png,data/science/v485_n7396_17_f3.png,exact,S,76.6,10,463.3777777777778,21.526211412549532,0,1,1,0,1,0,1,0,0,0,0,9,8,3,5,3,1,0,1,0,0,1,0,1,0,0,0,0,0
1290,1290.png,economist_daily_chart_321.png,data/news/economist_daily_chart_321.png,exact,N,26.5,10,260.27777777777777,16.13312672044008,0,0,1,1,0,1,1,0,0,0,1,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1291,1291.png,v486_n7403_5_f5.png,data/science/v486_n7403_5_f5.png,exact,S,79.9,10,771.2111111111111,27.770687984115753,0,1,1,0,0,0,1,0,0,0,0,6,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,1292.png,economist_daily_chart_2.png,data/news/economist_daily_chart_2.png,exact,N,31.7,10,304.4555555555556,17.448654835131435,0,0,1,1,0,1,1,0,0,0,1,10,2,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1293,1293.png,whoQ11_2.png,data/government/whoQ11_2.png,exact,G,60.6,10,828.9333333333333,28.791202359980268,0,1,1,1,0,1,1,0,0,0,1,9,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,1294.png,economist_daily_chart_335.png,data/news/economist_daily_chart_335.png,exact,N,31.5,10,375.8333333333333,19.386421364793794,0,0,1,1,0,1,1,0,0,0,1,8,2,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
1295,1295.png,visMost291.png,data/vis1/visMost291.png,exact,I,61.8,10,460.84444444444443,21.467287775693613,0,0,1,1,1,1,0,0,0,0,1,11,2,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
1296,1296.png,whoQ54_2.png,data/government/whoQ54_2.png,exact,G,15.300000000000002,10,848.6777777777778,29.132074724910648,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1297,1297.png,economist_daily_chart_453.png,data/news/economist_daily_chart_453.png,exact,N,27.3,10,374.4555555555556,19.35085412987126,0,0,1,1,1,1,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1298,1298.png,economist_daily_chart_334.png,data/news/economist_daily_chart_334.png,exact,N,15.1,10,159.43333333333334,12.626691305854171,0,0,1,1,0,1,0,0,0,0,1,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1299,1299.png,whoQ11_3.png,data/government/whoQ11_3.png,exact,G,34.5,10,735.3888888888889,27.11805466638212,0,1,1,1,0,1,1,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1300,1300.png,economist_daily_chart_452.png,data/news/economist_daily_chart_452.png,exact,N,24.3,10,181.56666666666666,13.474667590210403,0,0,1,1,1,1,0,0,0,0,1,7,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1301,1301.png,whoQ54_3.png,data/government/whoQ54_3.png,exact,G,19.1,10,251.65555555555554,15.863655176394737,0,0,1,1,0,0,1,0,0,0,0,6,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
1302,1302.png,v485_n7398_26_f1.png,data/science/v485_n7398_26_f1.png,exact,S,77.2,10,746.1777777777778,27.316254827076456,0,1,1,1,1,0,0,0,0,1,0,0,3,6,7,4,1,0,1,0,1,0,0,0,0,1,1,0,0
1303,1303.png,visMost290.png,data/vis1/visMost290.png,exact,I,42.5,10,602.0555555555555,24.536820404354668,0,0,0,1,1,1,0,0,0,0,1,10,4,3,1,3,1,0,0,1,1,0,0,0,1,0,0,0,0
1304,1304.png,visMost284.png,data/vis1/visMost284.png,exact,I,45.5,10,594.0555555555555,24.373254923287444,0,0,1,1,1,1,1,0,0,0,1,5,3,5,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0
1305,1305.png,visMost9.png,data/vis1/visMost9.png,exact,I,25.5,10,462.27777777777777,21.500645985127466,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1306,1306.png,economist_daily_chart_446.png,data/news/economist_daily_chart_446.png,exact,N,55.3,10,280.9,16.76007159889241,0,0,0,0,1,0,0,0,0,0,0,12,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
1307,1307.png,treasuryG02_2.png,data/government/treasuryG02_2.png,exact,G,57.3,10,465.56666666666666,21.576993920995267,0,1,1,1,1,0,1,1,0,0,0,6,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,1308.png,economist_daily_chart_3.png,data/news/economist_daily_chart_3.png,exact,N,49.9,10,448.1,21.1683726346642,0,0,0,1,1,0,1,1,0,0,0,3,1,2,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0
1309,1309.png,v486_n7403_5_f4.png,data/science/v486_n7403_5_f4.png,exact,S,72.0,10,675.1111111111111,25.982900359873437,0,0,0,0,1,0,1,0,0,0,0,11,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0
1310,1310.png,economist_daily_chart_320.png,data/news/economist_daily_chart_320.png,exact,N,29.9,10,51.21111111111111,7.156193898373011,0,0,1,1,0,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,1311.png,whoK23_2.png,data/government/whoK23_2.png,exact,G,37.3,10,228.45555555555555,15.114746294779662,0,0,1,1,1,1,1,0,0,0,0,4,1,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1312,1312.png,v485_n7396_17_f2.png,data/science/v485_n7396_17_f2.png,exact,S,69.9,10,422.5444444444444,20.555885883231703,0,1,1,0,1,0,1,0,0,0,0,2,4,2,6,3,1,0,1,0,0,0,0,1,0,1,0,0,0
1313,1313.png,v483_n7387_16_f4.png,data/science/v483_n7387_16_f4.png,exact,S,58.3,10,374.23333333333335,19.345111354896186,0,0,1,1,1,0,0,0,0,0,0,2,2,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0
1314,1314.png,economist_daily_chart_308.png,data/news/economist_daily_chart_308.png,exact,N,36.3,10,682.2333333333333,26.119596729913987,0,0,0,0,0,0,0,0,1,0,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1315,1315.png,v485_n7399_20_f3.png,data/science/v485_n7399_20_f3.png,exact,S,62.2,10,705.7333333333333,26.565641971037202,0,0,0,1,1,0,0,0,0,0,0,10,0,1,8,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1316,1316.png,v486_n7404_1_f5.png,data/science/v486_n7404_1_f5.png,exact,S,50.1,10,717.8777777777777,26.793241270473,0,0,0,0,0,0,0,0,1,1,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1317,1317.png,v482_n7386_16_f2.png,data/science/v482_n7386_16_f2.png,exact,S,84.3,10,170.9,13.072872675888801,0,1,1,0,0,0,1,0,0,0,0,4,3,5,11,4,1,0,1,0,1,0,0,0,0,1,1,0,0
1318,1318.png,v483_n7391_23_f3.png,data/science/v483_n7391_23_f3.png,exact,S,67.6,10,768.0444444444445,27.71361478487504,0,1,1,0,0,0,1,0,0,0,0,6,4,1,4,3,1,0,1,0,1,0,0,1,0,0,0,0,0
1319,1319.png,v489_n7417_19_f1.png,data/science/v489_n7417_19_f1.png,exact,S,66.0,10,680.2222222222222,26.08107018935807,0,1,1,1,1,0,0,0,0,0,0,15,1,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1320,1320.png,wsj507.png,data/news/wsj507.png,exact,N,50.9,10,160.54444444444445,12.670613420211527,0,0,1,1,1,1,1,0,0,0,1,9,3,3,3,3,1,0,1,1,0,0,0,1,0,0,0,0,0
1321,1321.png,whoH04_1.png,data/government/whoH04_1.png,exact,G,18.4,10,164.7111111111111,12.833982667555349,0,0,0,1,1,0,1,0,0,0,1,8,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1322,1322.png,vis460.png,data/vis2/vis460.png,exact,I,73.5,10,300.27777777777777,17.328524974093373,0,0,1,1,1,1,1,0,0,0,1,4,3,4,8,3,1,0,1,0,1,0,0,0,1,0,0,0,0
1323,1323.png,visMost535.png,data/vis1/visMost535.png,exact,I,64.2,10,581.7333333333333,24.119148685916205,0,0,0,1,1,0,0,0,0,0,0,12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1324,1324.png,vis306.png,data/vis2/vis306.png,exact,I,54.1,10,313.65555555555557,17.71032341758771,0,0,0,1,1,1,0,0,0,0,1,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1325,1325.png,economist_daily_chart_491.png,data/news/economist_daily_chart_491.png,exact,N,25.1,10,235.43333333333334,15.343836982102403,0,0,1,1,0,1,1,0,0,0,1,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,1326.png,wsj261.png,data/news/wsj261.png,exact,N,50.3,10,366.4555555555556,19.143028902332972,0,0,0,1,1,1,0,0,0,0,1,5,2,2,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0
1327,1327.png,economist_daily_chart_485.png,data/news/economist_daily_chart_485.png,exact,N,35.9,10,215.2111111111111,14.670075361466658,0,0,1,1,0,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,1328.png,wsj275.png,data/news/wsj275.png,exact,N,41.9,10,388.5444444444444,19.7115307483829,0,0,0,1,0,1,1,0,0,0,1,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1329,1329.png,treasuryD03_2.png,data/government/treasuryD03_2.png,exact,G,37.9,10,641.2111111111111,25.322146652902696,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1330,1330.png,wsj59.png,data/news/wsj59.png,exact,N,37.5,10,500.94444444444446,22.381788231605725,0,0,1,1,1,1,0,0,0,0,1,9,2,1,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0
1331,1331.png,v487_n7408_13_f3.png,data/science/v487_n7408_13_f3.png,exact,S,73.4,10,836.4888888888888,28.922117641847887,0,1,1,1,0,0,1,0,0,0,1,5,1,4,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1332,1332.png,vis312.png,data/vis2/vis312.png,exact,I,59.0,10,149.55555555555554,12.229290885229426,0,0,0,1,1,1,0,0,0,0,1,4,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1333,1333.png,v488_n7412_14_f3.png,data/science/v488_n7412_14_f3.png,exact,S,70.0,10,607.1111111111111,24.63962481676844,0,1,1,1,0,0,0,0,0,0,1,4,1,4,5,3,1,0,1,0,1,0,0,0,0,0,1,0,0
1334,1334.png,whoO04.png,data/government/whoO04.png,exact,G,34.1,10,592.9888888888888,24.351363183380286,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1335,1335.png,vis474.png,data/vis2/vis474.png,exact,I,45.1,10,263.2111111111111,16.223782268975107,0,0,0,0,0,0,0,0,1,0,1,5,1,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0
1336,1336.png,visMost521.png,data/vis1/visMost521.png,exact,I,46.7,10,315.34444444444443,17.757940321006952,0,0,0,1,1,1,0,0,0,0,1,3,0,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
1337,1337.png,treasuryL05_2.png,data/government/treasuryL05_2.png,exact,G,18.0,10,452.0,21.2602916254693,0,0,0,1,1,1,1,0,0,0,0,3,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1338,1338.png,v490_n7420_14_f2.png,data/science/v490_n7420_14_f2.png,exact,S,72.5,10,772.2777777777778,27.789886249817176,0,1,1,1,0,0,1,0,0,0,0,5,5,5,10,4,1,0,1,0,1,0,0,1,0,1,0,0,0
1339,1339.png,wsj513.png,data/news/wsj513.png,exact,N,33.3,10,497.7888888888889,22.31118304547943,0,1,1,1,0,1,0,0,0,0,1,3,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1340,1340.png,visMost509.png,data/vis1/visMost509.png,exact,I,61.2,10,515.2888888888889,22.699975526173787,0,1,1,1,1,1,1,1,0,0,1,3,3,3,10,3,1,0,1,1,0,0,0,0,1,0,0,0,0
1341,1341.png,v484_n7392_12_f7.png,data/science/v484_n7392_12_f7.png,exact,S,75.2,10,337.9555555555556,18.383567541572436,0,0,0,0,0,0,0,0,1,0,0,8,3,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1342,1342.png,v482_n7386_7_f1.png,data/science/v482_n7386_7_f1.png,exact,S,75.1,10,449.8777777777778,21.21032243455478,0,1,1,1,1,0,1,1,0,0,0,4,2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0
1343,1343.png,wsj71.png,data/news/wsj71.png,exact,N,39.6,10,325.37777777777774,18.038231004668326,0,0,1,1,1,1,1,0,0,0,1,5,4,2,3,3,1,1,0,1,0,0,0,1,0,0,0,0,0
1344,1344.png,wsj65.png,data/news/wsj65.png,exact,N,30.8,10,135.2888888888889,11.631375193367674,0,0,0,0,0,0,0,0,1,0,1,6,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
1345,1345.png,wsj249.png,data/news/wsj249.png,exact,N,30.1,10,230.54444444444445,15.183690079965556,0,0,1,1,1,1,0,0,0,0,1,5,1,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0
1346,1346.png,vis448.png,data/vis2/vis448.png,exact,I,50.2,10,255.06666666666666,15.970806700560454,0,0,0,1,1,1,0,0,0,0,1,1,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0
1347,1347.png,v490_n7418_20_f4.png,data/science/v490_n7418_20_f4.png,exact,S,77.4,10,220.7111111111111,14.856349185150137,0,1,1,1,0,0,1,0,0,0,0,12,4,3,7,4,1,0,1,0,0,0,0,1,0,1,0,0,1
1348,1348.png,v488_n7413_12_f1.png,data/science/v488_n7413_12_f1.png,exact,S,59.0,10,293.1111111111111,17.12048805119501,0,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1349,1349.png,whoC09.png,data/government/whoC09.png,exact,G,44.9,10,378.9888888888889,19.467636962119695,0,0,1,1,1,0,1,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1350,1350.png,whoQ56_1.png,data/government/whoQ56_1.png,exact,G,20.5,10,724.9444444444445,26.92479237514088,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,1351.png,v490_n7420_22_f3.png,data/science/v490_n7420_22_f3.png,exact,S,60.5,10,852.2777777777778,29.19379690581165,0,1,1,1,0,0,1,0,0,0,0,1,5,13,8,3,1,0,1,0,0,0,0,1,0,1,0,0,0
1352,1352.png,economist_daily_chart_136.png,data/news/economist_daily_chart_136.png,exact,N,20.9,10,194.1,13.93197760549449,0,0,1,1,0,1,1,0,0,0,1,6,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1353,1353.png,vis879.png,data/vis3/vis879.png,exact,I,56.6,10,288.26666666666665,16.97841767264154,0,0,0,1,1,1,0,0,1,0,1,12,2,4,4,5,1,0,1,1,0,0,0,0,1,1,1,0,0
1354,1354.png,whoQ35_2.png,data/government/whoQ35_2.png,exact,G,38.2,10,437.9555555555555,20.927387690668787,0,1,1,1,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1355,1355.png,economist_daily_chart_122.png,data/news/economist_daily_chart_122.png,exact,N,35.0,10,479.55555555555554,21.89875694087579,0,0,1,1,0,1,1,0,0,0,0,6,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1356,1356.png,v486_n7401_20_f4.png,data/science/v486_n7401_20_f4.png,exact,S,83.8,10,186.4,13.65283853270081,0,0,0,1,1,0,0,0,0,0,0,15,0,1,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1357,1357.png,v487_n7406_14_f1.png,data/science/v487_n7406_14_f1.png,exact,S,39.3,10,518.0111111111112,22.75985744927044,0,0,1,0,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1358,1358.png,vis845.png,data/vis3/vis845.png,exact,I,50.1,10,264.5444444444444,16.264822299811467,0,0,0,0,0,0,0,0,1,0,1,7,5,3,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1359,1359.png,whoN12_2.png,data/government/whoN12_2.png,exact,G,25.8,10,146.84444444444443,12.11793895200188,0,0,0,1,0,1,1,1,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1360,1360.png,v487_n7407_12_f3.png,data/science/v487_n7407_12_f3.png,exact,S,62.8,10,176.4,13.281566172707194,0,1,1,1,0,0,1,0,0,0,1,9,7,1,5,3,1,0,0,0,0,0,1,1,0,1,0,0,0
1361,1361.png,vis851.png,data/vis3/vis851.png,exact,I,50.2,10,235.51111111111112,15.346371268515275,0,0,0,1,1,1,0,0,0,0,1,5,3,2,7,5,1,0,1,1,1,0,0,1,1,0,0,0,0
1362,1362.png,v489_n7415_18_f2.png,data/science/v489_n7415_18_f2.png,exact,S,77.4,10,284.0444444444445,16.853618141053406,0,1,1,1,1,0,1,0,0,0,0,12,8,8,4,5,1,1,1,0,1,0,0,1,0,0,1,0,0
1363,1363.png,vis104.png,data/vis2/vis104.png,exact,I,31.3,10,682.4555555555556,26.123850320263966,0,0,0,1,0,0,0,0,0,0,1,6,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
1364,1364.png,visMost737.png,data/vis1/visMost737.png,exact,I,52.9,10,242.32222222222222,15.566702355419475,0,0,0,1,1,1,0,0,0,0,1,12,3,3,1,5,1,0,1,0,0,0,0,1,1,1,1,0,0
1365,1365.png,vis662.png,data/vis3/vis662.png,exact,I,53.5,10,569.1666666666666,23.857214143035783,0,0,0,0,0,0,0,0,1,0,1,15,0,7,8,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1366,1366.png,visMost723.png,data/vis1/visMost723.png,exact,I,61.5,10,314.72222222222223,17.740412120980228,0,0,0,1,1,1,0,0,1,0,1,20,5,4,8,3,1,0,1,1,0,0,0,0,1,0,0,0,0
1367,1367.png,vis676.png,data/vis3/vis676.png,exact,I,39.8,10,203.95555555555555,14.281300905574238,0,0,0,1,1,1,0,0,1,0,1,5,3,9,5,3,1,0,1,1,0,0,1,0,0,0,0,0,0
1368,1368.png,vis110.png,data/vis2/vis110.png,exact,I,50.9,10,190.1,13.787675656179326,0,0,0,1,1,1,1,1,0,0,1,10,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1369,1369.png,v489_n7415_7_f5.png,data/science/v489_n7415_7_f5.png,exact,S,56.9,10,735.6555555555556,27.12297099426159,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1370,1370.png,vis138.png,data/vis2/vis138.png,exact,I,41.6,10,489.6,22.126906697502932,0,0,0,1,1,1,0,0,0,0,1,10,0,2,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1371,1371.png,v484_n7393_4_f2.png,data/science/v484_n7393_4_f2.png,exact,S,76.6,10,817.8222222222223,28.59759119615186,0,0,0,1,1,0,0,0,0,0,0,12,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1372,1372.png,v483_n7391_15_f2.png,data/science/v483_n7391_15_f2.png,exact,S,83.5,10,270.72222222222223,16.45363857091258,0,1,1,1,0,0,1,0,0,0,0,10,3,4,6,3,1,0,0,0,0,1,0,1,0,1,0,0,0
1373,1373.png,vis886.png,data/vis3/vis886.png,exact,I,48.5,10,184.05555555555554,13.566707616645814,0,0,0,0,0,0,0,0,1,0,1,7,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1374,1374.png,v485_n7397_27_f1.png,data/science/v485_n7397_27_f1.png,exact,S,80.3,10,190.23333333333332,13.792510044706631,0,1,1,0,0,0,0,0,0,0,0,12,4,3,3,3,1,0,0,0,1,0,1,0,0,0,1,0,0
1375,1375.png,vis892.png,data/vis3/vis892.png,exact,I,61.1,10,345.65555555555557,18.591814208289506,0,1,1,1,1,1,0,0,0,0,1,8,7,5,6,3,1,1,1,0,0,0,0,0,1,0,0,0,0
1376,1376.png,v489_n7414_7_f5.png,data/science/v489_n7414_7_f5.png,exact,S,67.1,10,62.32222222222222,7.894442489639292,0,0,1,1,0,0,1,0,0,0,0,4,2,4,2,3,1,0,1,1,0,0,0,1,0,0,0,0,0
1377,1377.png,v486_n7403_19_f3.png,data/science/v486_n7403_19_f3.png,exact,S,65.8,10,84.4,9.186947262284681,0,0,1,1,1,0,0,0,0,0,0,6,4,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1378,1378.png,v488_n7409_19_f3.png,data/science/v488_n7409_19_f3.png,exact,S,69.5,10,381.1666666666667,19.52349012514583,0,1,1,0,1,0,1,0,0,0,0,7,2,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1379,1379.png,v485_n7399_16_f2.png,data/science/v485_n7399_16_f2.png,exact,S,78.6,10,434.7111111111111,20.849726883369748,0,0,0,1,1,0,0,0,0,0,0,4,4,4,4,3,1,0,0,0,1,1,0,0,0,0,0,0,1
1380,1380.png,v483_n7388_17_f4.png,data/science/v483_n7388_17_f4.png,exact,S,78.3,10,167.56666666666666,12.944754407352296,0,1,1,0,1,0,1,0,0,0,0,1,3,4,6,3,1,0,1,0,1,0,0,1,0,0,0,0,0
1381,1381.png,economist_daily_chart_46.png,data/news/economist_daily_chart_46.png,exact,N,33.2,10,303.2888888888889,17.41519132507274,0,0,0,1,1,0,0,0,1,0,1,5,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
1382,1382.png,visMost680.png,data/vis1/visMost680.png,exact,I,44.6,10,800.0444444444445,28.285056910751383,0,0,0,1,1,1,0,0,0,0,1,8,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
